self,pid,command,shared_obj,symbol
1278681871.0,767900,python,python,gc_collect_main
1181685897.0,767961,python,python,gc_collect_main
1176625172.0,768180,python,python,gc_collect_main
1173476757.0,768490,python,python,gc_collect_main
1172541177.0,768284,python,python,gc_collect_main
1172122559.0,768385,python,python,gc_collect_main
608992889.0,767900,python,python,visit_reachable
605427859.0,767900,python,python,_PyEval_EvalFrameDefault
569711275.0,768385,python,python,visit_reachable
566011990.0,768180,python,python,visit_reachable
556161262.0,767961,python,python,visit_reachable
554233459.0,768284,python,python,visit_reachable
549108479.0,768490,python,python,visit_reachable
532535836.0,768385,python,python,_PyEval_EvalFrameDefault
523688306.0,767900,python,python,visit_decref
509518361.0,768490,python,python,_PyEval_EvalFrameDefault
506801984.0,768180,python,python,_PyEval_EvalFrameDefault
505957855.0,768284,python,python,visit_decref
504788776.0,767961,python,python,visit_decref
496477185.0,768490,python,python,visit_decref
492042242.0,767961,python,python,_PyEval_EvalFrameDefault
486049988.0,768284,python,python,_PyEval_EvalFrameDefault
481285156.0,768385,python,python,visit_decref
478556314.0,768180,python,python,visit_decref
376290825.0,767900,python,python,_PyObject_Malloc
354018213.0,768490,python,python,_PyObject_Malloc
349408000.0,768385,python,python,_PyObject_Malloc
348855108.0,768284,python,python,_PyObject_Malloc
339333676.0,767961,python,python,_PyObject_Malloc
332446324.0,768180,python,python,_PyObject_Malloc
240555431.0,767900,python,python,_PyFrame_ClearExceptCode
218698092.0,768385,python,python,_PyFrame_ClearExceptCode
215450291.0,768180,python,python,_PyFrame_ClearExceptCode
214745253.0,768284,python,python,_Py_Dealloc
210002293.0,767961,python,python,_PyFrame_ClearExceptCode
209744055.0,767900,python,python,initialize_locals
207127413.0,768490,python,python,_PyFrame_ClearExceptCode
206024973.0,768284,python,python,_PyFrame_ClearExceptCode
201581554.0,767900,python,python,_Py_Dealloc
198322086.0,767961,python,python,_Py_Dealloc
193636066.0,768180,python,python,_Py_Dealloc
189153108.0,768490,python,python,_Py_Dealloc
186896283.0,768385,python,python,initialize_locals
186443043.0,768385,python,python,_Py_Dealloc
184774515.0,768490,python,python,initialize_locals
183837849.0,768180,python,python,initialize_locals
183214721.0,768284,python,python,initialize_locals
174476308.0,767961,python,python,initialize_locals
173058171.0,768385,python,python,_PyObject_Free
171565105.0,768284,python,python,_PyObject_Free
170489176.0,768180,python,python,_PyObject_Free
167599167.0,767900,python,python,subtype_traverse
166337954.0,767900,python,python,_PyObject_Free
161578645.0,768284,python,python,_PyTypeCache_Lookup
161318638.0,767900,python,python,_PyTypeCache_Lookup
161129992.0,767961,python,python,_PyObject_Free
160775901.0,768490,python,python,_PyObject_Free
160328636.0,767961,python,python,_PyTypeCache_Lookup
157688477.0,768284,python,python,subtype_traverse
154863967.0,767900,python,python,PyObject_GC_UnTrack
151690218.0,768385,python,python,_PyTypeCache_Lookup
150211184.0,767900,python,python,_PyEval_FrameClearAndPop
149982485.0,768180,python,python,subtype_traverse
149672821.0,768385,python,python,PyObject_GC_UnTrack
