self,pid,command,shared_obj,symbol
979469643.0,192979,python,python,_PyEval_EvalFrameDefault
815185457.0,193157,python,python,_PyEval_EvalFrameDefault
805743756.0,193501,python,python,_PyEval_EvalFrameDefault
796203904.0,193062,python,python,_PyEval_EvalFrameDefault
789896352.0,193319,python,python,_PyEval_EvalFrameDefault
788577624.0,193223,python,python,_PyEval_EvalFrameDefault
160645085.0,193062,python,python,_PyEval_EvalFrameDefault
160081455.0,193223,python,python,_PyEval_EvalFrameDefault
159101109.0,193319,python,python,_PyEval_EvalFrameDefault
158271982.0,193410,python,python,_PyEval_EvalFrameDefault
157497382.0,193157,python,python,_PyEval_EvalFrameDefault
154591236.0,193501,python,python,_PyEval_EvalFrameDefault
146681042.0,192979,python,python,_PyObject_Malloc
143639191.0,193062,python,python,_PyFrame_ClearExceptCode
141688221.0,193223,python,python,_PyObject_Malloc
139032571.0,193157,python,python,_PyObject_Malloc
134785842.0,193319,python,python,_PyFrame_ClearExceptCode
134603874.0,193319,python,python,_PyObject_Malloc
132101202.0,193501,python,python,_PyObject_Malloc
128673723.0,193501,python,python,_PyFrame_ClearExceptCode
127859076.0,193223,python,python,_PyFrame_ClearExceptCode
126932691.0,192979,python,python,_PyFrame_ClearExceptCode
125727207.0,192979,python,python,_Py_Dealloc
125159779.0,193062,python,python,_PyObject_Malloc
124932414.0,193157,python,python,_PyFrame_ClearExceptCode
121222164.0,193062,python,python,_Py_Dealloc
115998734.0,193223,python,python,_Py_Dealloc
115061697.0,193157,python,python,_Py_Dealloc
112553893.0,193501,python,python,_Py_Dealloc
111903729.0,193223,python,python,_PyTypeCache_Lookup
105856713.0,193319,python,python,_Py_Dealloc
95593835.0,193062,python,python,_PyTypeCache_Lookup
94692283.0,192979,python,python,_PyTypeCache_Lookup
91580060.0,193157,python,python,_PyTypeCache_Lookup
91178301.0,193319,python,python,_PyTypeCache_Lookup
79021596.0,193501,python,python,_PyTypeCache_Lookup
76100375.0,192979,python,python,_PyEval_FrameClearAndPop
75085065.0,192979,python,python,tuple_dealloc
73314677.0,192979,python,python,_PyObject_Free
72290766.0,193062,python,python,tuple_dealloc
69157559.0,193157,python,python,tuple_dealloc
67666016.0,193501,python,python,_PyObject_Free
67560360.0,193062,python,python,_PyEval_FrameClearAndPop
66430464.0,193157,python,python,_PyEval_FrameClearAndPop
65702973.0,193319,python,python,tuple_dealloc
65449312.0,193223,python,python,tuple_dealloc
65169013.0,193223,python,python,_PyObject_Free
63945726.0,193062,python,python,_PyObject_Free
63185095.0,193319,python,python,_PyObject_Free
62493297.0,193157,python,python,_PyObject_Free
61725096.0,193223,python,python,_PyEval_FrameClearAndPop
61196429.0,193062,python,python,_PyJIT_Entry
60989440.0,193319,python,python,_PyEval_FrameClearAndPop
60726309.0,193501,python,python,tuple_dealloc
60467858.0,192979,python,python,_PyJIT_Entry
59737992.0,193501,python,python,_PyEval_FrameClearAndPop
58969356.0,192979,python,python,_PyTuple_FromStackRefStealOnSuccess
58772528.0,193157,python,python,_PyJIT_Entry
57334690.0,193223,python,python,bytearray_ass_subscript_lock_held
56329359.0,193319,python,python,bytearray_ass_subscript_lock_held
56246869.0,193501,python,python,_PyJIT_Entry
56118203.0,192979,python,python,bytearray_ass_subscript_lock_held
55974831.0,192979,python,python,PyObject_GC_UnTrack
55797898.0,193157,python,python,bytearray_ass_subscript_lock_held
55741170.0,193501,python,python,PyObject_GC_UnTrack
55527302.0,193223,python,python,tuple_alloc
55491351.0,192979,python,python,tuple_alloc
55297855.0,193319,python,python,_PyJIT_Entry
