self,pid,command,shared_obj,symbol
326278261.0,115140,python,python,_PyEval_EvalFrameDefault
259962722.0,115508,python,python,_PyEval_EvalFrameDefault
255986244.0,115565,python,python,_PyEval_EvalFrameDefault
251551122.0,115192,python,python,_PyEval_EvalFrameDefault
246525401.0,115223,python,python,_PyEval_EvalFrameDefault
244436311.0,115596,python,python,_PyEval_EvalFrameDefault
102669434.0,115140,python,python,PyObject_RichCompareBool
98215283.0,115596,python,python,PyObject_RichCompareBool
91328116.0,115565,python,python,PyObject_RichCompareBool
90755253.0,115192,python,python,PyObject_RichCompareBool
90161845.0,115223,python,python,PyObject_RichCompareBool
86299877.0,115508,python,python,PyObject_RichCompareBool
72025653.0,115140,python,python,long_richcompare
61820079.0,115140,python,python,_PyJIT_Entry
60014642.0,115223,python,python,_PyJIT_Entry
59279235.0,115223,python,python,long_richcompare
56344165.0,115565,python,python,_PyJIT_Entry
56333307.0,115596,python,python,_PyJIT_Entry
56131307.0,115596,python,python,long_richcompare
55084694.0,115508,python,python,_PyJIT_Entry
54708188.0,115192,python,python,_PyEval_EvalFrameDefault
54116305.0,115223,python,python,_PyEval_EvalFrameDefault
54087044.0,115565,python,python,long_richcompare
53904121.0,115508,python,python,long_richcompare
52463985.0,115596,python,python,_PyEval_EvalFrameDefault
52115139.0,115192,python,python,long_richcompare
51649496.0,115140,python,python,list_contains
51359227.0,115192,python,python,_PyJIT_Entry
51282669.0,115565,python,python,_PyEval_EvalFrameDefault
50760530.0,115254,python,python,_PyEval_EvalFrameDefault
49341216.0,115508,python,python,_PyEval_EvalFrameDefault
48133995.0,115508,python,python,_PyFrame_ClearExceptCode
47418207.0,115565,python,python,list_contains
47136630.0,115508,python,python,list_contains
46160986.0,115140,python,python,_PyFrame_ClearExceptCode
46046634.0,115223,python,python,list_contains
45898578.0,115596,python,python,_PyFrame_ClearExceptCode
45663272.0,115223,python,python,_PyFrame_ClearExceptCode
45401760.0,115140,python,python,gen_iternext
44644912.0,115596,python,python,list_contains
42171599.0,115192,python,python,_PyFrame_ClearExceptCode
41900683.0,115596,python,python,gen_iternext
41143107.0,115508,python,python,gen_iternext
40975079.0,115192,python,python,gen_iternext
40716678.0,115192,python,python,list_contains
39197606.0,115565,python,python,gen_iternext
38253372.0,115565,python,python,_PyFrame_ClearExceptCode
36974388.0,115223,python,python,gen_iternext
34747898.0,115140,python,python,_PyEval_FrameClearAndPop
32476291.0,115140,python,python,PyObject_Size
31786594.0,115508,python,python,PyObject_Size
31770368.0,115596,python,python,_PyEval_FrameClearAndPop
31023619.0,115565,python,python,_PyEval_FrameClearAndPop
30023245.0,115596,python,python,PyObject_Size
29745103.0,115223,python,python,_PyEval_FrameClearAndPop
29032514.0,115508,python,python,_PyEval_FrameClearAndPop
28525767.0,115223,python,python,PyObject_Size
27061462.0,115192,python,python,PyObject_Size
25832353.0,115192,python,python,_PyEval_FrameClearAndPop
25821443.0,115140,python,python,PyLong_FromSsize_t
23088798.0,115140,python,python,_PyObject_Malloc
22077631.0,115508,python,python,PyLong_FromLong
21808310.0,115140,python,python,PyLong_FromLong
21343459.0,115508,python,python,PyLong_FromSsize_t
21100558.0,115565,python,python,PyObject_Size
20826808.0,115596,python,python,PyLong_FromLong
20814283.0,115140,python,python,builtin_sum
19896482.0,115223,python,python,PyLong_FromLong
19849367.0,115565,python,python,PyLong_FromSsize_t
19844126.0,115192,python,python,PyLong_FromSsize_t
19610875.0,115565,python,python,_PyObject_Malloc
18861442.0,115596,python,python,PyLong_FromSsize_t
18594151.0,115508,python,python,builtin_sum
18578336.0,115508,python,python,_PyObject_Malloc
18420741.0,115223,python,python,PyLong_FromSsize_t
18231661.0,115140,python,python,_Py_Dealloc
18109423.0,115596,python,python,builtin_sum
17621350.0,115565,python,python,builtin_sum
17617833.0,115140,python,python,_PyThreadState_PopFrame
15897470.0,115596,python,python,_PyObject_Malloc
15868372.0,115192,python,python,PyLong_FromLong
15658063.0,115223,python,python,_PyObject_Free
15653570.0,115223,python,python,builtin_sum
15648927.0,115565,python,python,PyLong_FromLong
15616168.0,115223,python,python,_PyObject_Malloc
15397895.0,115140,python,python,_PyObject_Free
15391022.0,115596,python,python,_PyObject_Free
15141978.0,115192,python,python,_PyThreadState_PopFrame
15138945.0,115192,python,python,_PyObject_Free
14924799.0,115192,python,python,builtin_sum
14893986.0,115596,python,python,_PyThreadState_PopFrame
14890139.0,115565,python,python,_PyThreadState_PopFrame
14741752.0,115192,python,python,_PyObject_Malloc
14398374.0,115192,python,python,_Py_Dealloc
13896406.0,115596,python,python,_Py_Dealloc
13649946.0,115565,python,python,_PyObject_Free
13638982.0,115508,python,python,_Py_Dealloc
13154220.0,115508,python,python,_PyObject_Free
12906898.0,115508,python,python,_PyThreadState_PopFrame
12180414.0,115223,python,python,_Py_Dealloc
12144513.0,115596,python,python,PySequence_Contains
11900169.0,115508,python,python,PySequence_Contains
11887731.0,115223,python,python,PyIter_Next
11666348.0,115565,python,python,PySequence_Contains
10917900.0,115223,python,python,PySequence_Contains
10701905.0,115596,python,python,PyObject_RichCompareBool
10678300.0,115192,python,python,make_range_object
10422813.0,115508,python,python,PyIter_Next
10419473.0,115223,python,python,_PyThreadState_PopFrame
10185197.0,115565,python,python,_Py_Dealloc
9930570.0,115140,python,python,make_range_object
9686885.0,115140,python,python,PyIter_Next
9434455.0,115508,python,python,PyObject_RichCompareBool
9430701.0,115596,python,python,list_length
9175082.0,115596,python,python,make_range_object
9171738.0,115140,python,[JIT],0x0000f0de0cb61688
9166028.0,115140,python,python,PySequence_Contains
8978281.0,115254,python,python,PyObject_RichCompareBool
8940160.0,115596,python,python,_PyJIT_Entry
8936955.0,115140,python,python,_PyCompactLong_Add
8936264.0,115192,python,python,PySequence_Contains
8686467.0,115565,python,python,make_range_object
8443725.0,115254,python,python,long_richcompare
8440885.0,115192,python,python,_PyCompactLong_Add
8191644.0,115192,python,python,_PyDict_LoadBuiltinsFromGlobals
8184938.0,115565,python,python,PyIter_Next
8182374.0,115192,python,python,PyIter_Next
7946509.0,115140,python,python,list_length
7945880.0,115596,python,python,PyLong_AsLongAndOverflow
