self,pid,command,shared_obj,symbol
7940331655.0,859001,python,python,_PyEval_EvalFrameDefault
7312170252.0,861249,python,python,_PyEval_EvalFrameDefault
7156781091.0,859774,python,python,_PyEval_EvalFrameDefault
7149286390.0,863496,python,python,_PyEval_EvalFrameDefault
7083433929.0,859376,python,python,_PyEval_EvalFrameDefault
7077573340.0,860173,python,python,_PyEval_EvalFrameDefault
7007157308.0,860611,python,python,_PyEval_EvalFrameDefault
5148668969.0,859001,python,python,_Py_dict_lookup
4731856765.0,863496,python,python,_Py_dict_lookup
4694255557.0,859774,python,python,_Py_dict_lookup
4694197971.0,860173,python,python,_Py_dict_lookup
4647737609.0,859001,python,python,PyObject_RichCompareBool
4640522474.0,859376,python,python,_Py_dict_lookup
4627479795.0,861249,python,python,_Py_dict_lookup
4596930046.0,860611,python,python,_Py_dict_lookup
4446851395.0,861249,python,python,PyObject_RichCompareBool
4438409122.0,859774,python,python,PyObject_RichCompareBool
4428214149.0,863496,python,python,PyObject_RichCompareBool
4410637612.0,859376,python,python,PyObject_RichCompareBool
4280708449.0,860611,python,python,PyObject_RichCompareBool
4225918589.0,860173,python,python,PyObject_RichCompareBool
2321449086.0,859001,python,python,tuple_richcompare
2279937487.0,863496,python,python,tuple_richcompare
2261310696.0,859774,python,python,tuple_richcompare
2229167287.0,859376,python,python,tuple_richcompare
2206265105.0,861249,python,python,tuple_richcompare
2177507991.0,860611,python,python,tuple_richcompare
2141600529.0,860173,python,python,tuple_richcompare
1621438522.0,859001,python,python,_PyDict_Subscript
1528368357.0,859376,python,python,_PyDict_Subscript
1488006150.0,861249,python,python,_PyDict_Subscript
1480823640.0,860611,python,python,_PyDict_Subscript
1457839855.0,863496,python,python,_PyDict_Subscript
1456539898.0,860173,python,python,_PyDict_Subscript
1446792938.0,859774,python,python,_PyDict_Subscript
1192463372.0,859001,python,python,_PyJIT_Entry
1113480204.0,859376,python,python,_PyJIT_Entry
1103714160.0,863496,python,python,_PyJIT_Entry
1087019207.0,861249,python,python,_PyJIT_Entry
1065904388.0,860173,python,python,_PyJIT_Entry
1047505025.0,860611,python,python,_PyJIT_Entry
1046493122.0,859774,python,python,_PyJIT_Entry
1039059082.0,861249,python,python,builtin_sum
1037259306.0,859001,python,python,builtin_sum
1006613057.0,859376,python,python,builtin_sum
978908870.0,859001,python,python,_PyLong_GCD
926373747.0,860611,python,python,builtin_sum
925877052.0,859774,python,python,builtin_sum
