self,pid,command,shared_obj,symbol
219891196.0,792311,python,python,_PyEval_EvalFrameDefault
159393538.0,792570,python,python,_PyEval_EvalFrameDefault
155029513.0,792413,python,python,_PyEval_EvalFrameDefault
148696720.0,792539,python,python,_PyEval_EvalFrameDefault
144920449.0,792444,python,python,_PyEval_EvalFrameDefault
141269571.0,792334,python,python,_PyEval_EvalFrameDefault
106692292.0,792311,python,python,_PyFrame_ClearExceptCode
89212992.0,792413,python,python,_PyFrame_ClearExceptCode
88403908.0,792444,python,python,_PyFrame_ClearExceptCode
87159034.0,792334,python,python,_PyFrame_ClearExceptCode
83175907.0,792570,python,python,_PyFrame_ClearExceptCode
82428498.0,792311,python,python,_PyEval_FrameClearAndPop
78701410.0,792539,python,python,_PyFrame_ClearExceptCode
73914651.0,792539,python,python,_PyEval_FrameClearAndPop
72746086.0,792334,python,python,_PyEval_FrameClearAndPop
70318244.0,792334,python,python,_PyEval_EvalFrameDefault
68268150.0,792570,python,python,_PyEval_FrameClearAndPop
66131382.0,792413,python,python,_PyEval_FrameClearAndPop
65706222.0,792444,python,python,_PyEval_EvalFrameDefault
63969608.0,792539,python,python,_PyEval_EvalFrameDefault
63710821.0,792508,python,python,_PyEval_EvalFrameDefault
62957046.0,792570,python,python,_PyEval_EvalFrameDefault
61927628.0,792413,python,python,_PyTypeCache_Lookup
60559397.0,792413,python,python,_PyEval_EvalFrameDefault
57161786.0,792444,python,python,_PyEval_FrameClearAndPop
51153728.0,792570,python,python,_PyObject_GetMethodStackRef
49163868.0,792539,python,python,_PyTypeCache_Lookup
48937623.0,792334,python,python,_PyObject_GetMethodStackRef
48860984.0,792311,python,python,_PyObject_GetMethodStackRef
48175830.0,792311,python,python,_PyTypeCache_Lookup
47395728.0,792539,python,python,_PyObject_GetMethodStackRef
47108103.0,792570,python,python,_PyTypeCache_Lookup
46712126.0,792444,python,python,_PyTypeCache_Lookup
44953099.0,792444,python,python,_PyObject_GetMethodStackRef
41497615.0,792413,python,python,_PyObject_GetMethodStackRef
40980533.0,792334,python,python,_PyTypeCache_Lookup
39683020.0,792311,python,python,gc_collect_main
37965676.0,792311,python,python,_PyThreadState_PopFrame
34987188.0,792570,python,python,_PyThreadState_PopFrame
34192948.0,792539,python,python,gc_collect_main
34005760.0,792570,python,python,gc_collect_main
33737721.0,792334,python,python,gc_collect_main
33547440.0,792444,python,python,_PyThreadState_PopFrame
32779225.0,792334,python,python,_PyThreadState_PopFrame
32738914.0,792413,python,python,_PyThreadState_PopFrame
32041029.0,792539,python,python,_PyThreadState_PopFrame
31068705.0,792413,python,python,gc_collect_main
31031330.0,792444,python,python,gc_collect_main
28529328.0,792311,python,python,_PyObject_Malloc
28525238.0,792539,python,python,_PyJIT_Entry
26296183.0,792311,python,python,_PyJIT_Entry
25545662.0,792311,python,python,unicodekeys_lookup_unicode
25238977.0,792570,python,python,_PyJIT_Entry
25076286.0,792444,python,python,_PyObject_Malloc
24612420.0,792539,python,python,_PyObject_Malloc
24335039.0,792334,python,python,_PyObject_Malloc
24093660.0,792570,python,python,unicodekeys_lookup_unicode
23847951.0,792311,python,python,_PyType_LookupStackRefAndVersion
23828316.0,792413,python,python,_Py_VectorCallInstrumentation_StackRefSteal
23561750.0,792311,python,python,_Py_VectorCallInstrumentation_StackRefSteal
23319131.0,792413,python,python,unicodekeys_lookup_unicode
23072847.0,792334,python,python,_PyJIT_Entry
22855311.0,792311,python,python,listiter_next
