self,pid,command,shared_obj,symbol
140508543.0,824319,python,libm.so.6,__sin
138565948.0,824319,python,python,PyFloat_FromDouble
130501143.0,824985,python,libm.so.6,__sin
127851960.0,824383,python,python,PyFloat_FromDouble
127351507.0,824435,python,libm.so.6,__sin
123061726.0,824682,python,libm.so.6,__sin
121826959.0,824682,python,python,PyFloat_FromDouble
120831657.0,824571,python,libm.so.6,__sin
120662980.0,824571,python,python,PyFloat_FromDouble
120205492.0,824985,python,python,PyFloat_FromDouble
118163548.0,824383,python,libm.so.6,__sin
116900892.0,825676,python,libm.so.6,__sin
116702626.0,824319,python,libm.so.6,__cos
114752554.0,825676,python,python,PyFloat_FromDouble
114670680.0,824571,python,libm.so.6,__cos
112719912.0,824985,python,libm.so.6,__cos
108647945.0,824383,python,libm.so.6,__cos
108281418.0,825676,python,libm.so.6,__cos
107302320.0,824435,python,libm.so.6,__cos
107213979.0,824435,python,python,PyFloat_FromDouble
101960401.0,824682,python,libm.so.6,__cos
101039680.0,825676,python,python,subtype_traverse
95293451.0,824319,python,python,subtype_traverse
94009489.0,824682,python,python,subtype_traverse
93571180.0,824571,python,python,subtype_traverse
91930640.0,824383,python,python,subtype_traverse
91107561.0,824435,python,python,subtype_traverse
88642405.0,824985,python,python,subtype_traverse
87654027.0,824319,python,python,_Py_Dealloc
84845084.0,824435,python,python,gc_collect_main
83629059.0,824383,python,python,_Py_Dealloc
83155410.0,824571,python,python,visit_reachable
82184001.0,824571,python,python,_Py_Dealloc
82096533.0,824435,python,python,visit_reachable
81680205.0,824571,python,python,gc_collect_main
81229848.0,825676,python,python,_Py_Dealloc
81147034.0,824682,python,python,visit_reachable
80171420.0,824985,python,python,gc_collect_main
79912932.0,824682,python,python,_Py_Dealloc
78743851.0,824571,python,math.cpython-316-aarch64-linux-gnu.so,math_sqrt
78710154.0,824985,python,python,_Py_Dealloc
78313285.0,824985,python,python,visit_reachable
78175686.0,824682,python,python,gc_collect_main
77506512.0,825676,python,math.cpython-316-aarch64-linux-gnu.so,math_sqrt
77451147.0,824682,python,math.cpython-316-aarch64-linux-gnu.so,math_sqrt
77204603.0,824435,python,python,_Py_Dealloc
75425136.0,824435,python,python,visit_decref
75412869.0,824383,python,python,visit_reachable
75281917.0,824319,python,math.cpython-316-aarch64-linux-gnu.so,math_sqrt
74251241.0,824985,python,python,visit_decref
73938096.0,825676,python,python,gc_collect_main
73871498.0,824319,python,python,gc_collect_main
73228490.0,824571,python,python,float_dealloc
73032350.0,824985,python,math.cpython-316-aarch64-linux-gnu.so,math_sqrt
72729606.0,824571,python,python,visit_decref
72693462.0,824319,python,python,visit_reachable
72661379.0,824383,python,python,gc_collect_main
72033257.0,824319,python,python,float_dealloc
70764089.0,824319,python,python,visit_decref
70489217.0,824435,python,math.cpython-316-aarch64-linux-gnu.so,math_sqrt
70048354.0,825676,python,python,visit_reachable
68817568.0,824383,python,math.cpython-316-aarch64-linux-gnu.so,math_sqrt
68750132.0,824682,python,python,visit_decref
67040038.0,824383,python,python,float_dealloc
66977399.0,824383,python,python,visit_decref
66093451.0,825676,python,python,float_dealloc
65711085.0,824435,python,python,float_dealloc
65543990.0,824319,python,python,_PyFrame_ClearExceptCode
63781105.0,824682,python,python,float_dealloc
62500783.0,824985,python,python,float_dealloc
60319673.0,824985,python,python,_Py_NewReference
59840879.0,825676,python,python,visit_decref
59588555.0,825676,python,python,_PyObject_Malloc
58373664.0,825676,python,python,_Py_NewReference
58325572.0,824435,python,python,_PyFrame_ClearExceptCode
57846938.0,824435,python,python,_Py_NewReference
57317888.0,824682,python,python,_PyObject_Free
57081188.0,824319,python,python,_PyObject_Free
56977082.0,824985,python,python,_PyFrame_ClearExceptCode
56592823.0,824435,python,python,_PyObject_Free
56173929.0,824435,python,python,_PyObject_Malloc
56145812.0,824571,python,python,_Py_NewReference
55880944.0,824383,python,python,_Py_NewReference
55600123.0,824985,python,python,_PyObject_Free
55285088.0,824985,python,python,_PyObject_Malloc
54606158.0,825676,python,python,_PyFrame_ClearExceptCode
54573023.0,824319,python,python,_PyObject_Malloc
54331299.0,824571,python,python,_PyObject_Malloc
53395849.0,824571,python,python,_PyFrame_ClearExceptCode
52601499.0,824682,python,python,_PyObject_Malloc
52376646.0,824319,python,python,_Py_NewReference
51398529.0,824682,python,python,_Py_NewReference
51391105.0,824383,python,python,_PyObject_Free
50889077.0,825676,python,python,_PyObject_Free
50869416.0,824682,python,python,_PyFrame_ClearExceptCode
50414152.0,824383,python,python,_PyFrame_ClearExceptCode
50349705.0,824319,python,python,_PyMember_GetOffset
49390160.0,824571,python,python,_PyObject_Free
47392679.0,824985,python,python,_PyMember_GetOffset
46989471.0,824383,python,python,_PyObject_Malloc
45887088.0,824435,python,python,_PyMember_GetOffset
43929219.0,825676,python,python,_PyMember_GetOffset
43449656.0,824571,python,python,_PyMember_GetOffset
43187498.0,824383,python,python,_PyMember_GetOffset
43173112.0,824682,python,python,_PyMember_GetOffset
39017700.0,824319,python,python,_PyEval_FrameClearAndPop
32776073.0,824682,python,python,_PyEval_FrameClearAndPop
31520103.0,824383,python,python,_PyEval_FrameClearAndPop
31518093.0,825676,python,[JIT],0x0000f6f157a7f334
31473338.0,825676,python,python,_PyEval_FrameClearAndPop
30789004.0,824571,python,python,_PyEval_FrameClearAndPop
30669397.0,824985,python,python,_PyEval_FrameClearAndPop
30289402.0,824319,python,python,long_float
29797550.0,824682,python,python,_PyFloat_ExactDealloc
29765711.0,824319,python,python,_PyFloat_ExactDealloc
29559560.0,824985,python,python,PyFloat_AsDouble
28544801.0,824435,python,math.cpython-316-aarch64-linux-gnu.so,math_sin
28526224.0,824435,python,python,_PyFloat_ExactDealloc
28323141.0,824319,python,math.cpython-316-aarch64-linux-gnu.so,math_sin
28315754.0,824985,python,python,_PyFloat_ExactDealloc
28314630.0,824383,python,python,_PyFloat_ExactDealloc
28295764.0,824319,python,python,clear_slots
28040473.0,824682,python,[JIT],0x0000f2404891c334
27824313.0,824319,python,python,PyFloat_AsDouble
27821650.0,824319,python,math.cpython-316-aarch64-linux-gnu.so,math_cos
27794097.0,824682,python,python,PyFloat_AsDouble
27554290.0,825676,python,python,clear_slots
26815585.0,824435,python,python,_PyEval_FrameClearAndPop
26806148.0,824571,python,python,clear_slots
26583420.0,824682,python,python,long_float
26315152.0,824383,python,python,clear_slots
26268721.0,824383,python,math.cpython-316-aarch64-linux-gnu.so,math_cos
26060130.0,824435,python,python,clear_slots
26059900.0,824985,python,python,clear_slots
26051384.0,824985,python,[JIT],0x0000e564bc0f1334
25845438.0,824435,python,[JIT],0x0000f1f77fa00334
25589889.0,825676,python,python,_PyFloat_ExactDealloc
25557398.0,824571,python,python,_PyFloat_ExactDealloc
25319738.0,824383,python,python,PyFloat_AsDouble
25090005.0,824383,python,python,long_float
25060645.0,825676,python,math.cpython-316-aarch64-linux-gnu.so,math_cos
24840884.0,824383,python,math.cpython-316-aarch64-linux-gnu.so,math_sin
24602332.0,824985,python,math.cpython-316-aarch64-linux-gnu.so,math_cos
24336507.0,825676,python,python,PyFloat_AsDouble
24074751.0,824682,python,math.cpython-316-aarch64-linux-gnu.so,math_cos
