self,pid,command,shared_obj,symbol
404805297.0,208870,python,python,_PyEval_EvalFrameDefault
319914234.0,209227,python,python,_PyEval_EvalFrameDefault
314267188.0,208937,python,python,_PyEval_EvalFrameDefault
313474223.0,209101,python,python,_PyEval_EvalFrameDefault
313250177.0,209059,python,python,_PyEval_EvalFrameDefault
311158938.0,208980,python,python,_PyEval_EvalFrameDefault
300621153.0,209177,python,python,_PyEval_EvalFrameDefault
104659366.0,208870,python,python,_PyTypeCache_Lookup
103317032.0,209059,python,python,_PyTypeCache_Lookup
91505817.0,209101,python,python,_PyTypeCache_Lookup
90713651.0,208937,python,python,_PyTypeCache_Lookup
89766131.0,208980,python,python,_PyTypeCache_Lookup
88997374.0,209177,python,python,_PyTypeCache_Lookup
87994326.0,209227,python,python,_PyTypeCache_Lookup
82339573.0,208870,python,python,_PyObject_Malloc
79108129.0,209101,python,python,_PyObject_Malloc
78095830.0,209177,python,python,_PyObject_Malloc
77520729.0,209059,python,python,_PyObject_Malloc
74138153.0,208980,python,python,_PyObject_Malloc
73153047.0,208870,python,python,_PyObject_GenericGetAttrWithDict
72428286.0,209227,python,python,_PyObject_Malloc
71941267.0,208937,python,python,_PyObject_Malloc
70470976.0,208937,python,python,_PyEval_EvalFrameDefault
70369082.0,209101,python,python,_PyObject_GenericGetAttrWithDict
69568665.0,209059,python,python,_PyEval_EvalFrameDefault
68554353.0,208980,python,python,_PyEval_EvalFrameDefault
67726570.0,208870,python,python,PyType_IsSubtype
67427134.0,209101,python,python,_PyEval_EvalFrameDefault
67165748.0,208980,python,python,_PyObject_GenericGetAttrWithDict
65049221.0,209177,python,python,_PyEval_EvalFrameDefault
64416569.0,209227,python,python,_PyObject_GenericGetAttrWithDict
63043840.0,209177,python,python,_PyObject_GenericGetAttrWithDict
62013039.0,209227,python,python,_Py_Dealloc
62010202.0,209059,python,python,_PyObject_GenericGetAttrWithDict
61774027.0,208870,python,python,_PyObject_Free
61243718.0,209227,python,python,PyType_IsSubtype
61034892.0,209101,python,python,PyType_IsSubtype
61034622.0,208937,python,python,_Py_Dealloc
60477952.0,208980,python,python,PyType_IsSubtype
60183947.0,208980,python,python,_Py_Dealloc
60014036.0,208937,python,python,PyType_IsSubtype
59883367.0,209059,python,python,_Py_Dealloc
59786799.0,208870,python,python,_Py_Dealloc
59044968.0,209177,python,python,_Py_Dealloc
59036559.0,209101,python,python,_Py_Dealloc
58724127.0,209177,python,python,_PyObject_Free
58551472.0,209177,python,python,PyType_IsSubtype
58526086.0,208937,python,python,_PyObject_GenericGetAttrWithDict
56972821.0,209059,python,python,PyType_IsSubtype
54014035.0,208937,python,python,_PyObject_Free
51535479.0,209059,python,python,_PyObject_Free
50579378.0,209101,python,python,_PyObject_Free
48368376.0,209227,python,python,_PyObject_Free
47616215.0,208980,python,python,_PyObject_Free
44414807.0,208980,python,python,dictiter_iternextitem
43661534.0,208980,python,python,_PyType_LookupStackRefAndVersion
43629388.0,209059,python,python,_PyFrame_ClearExceptCode
43628262.0,208870,python,python,dictiter_iternextitem
43163173.0,208937,python,python,_PyType_LookupStackRefAndVersion
42915749.0,209177,python,python,dictiter_iternextitem
42108771.0,208937,python,python,_PyFrame_ClearExceptCode
41437232.0,208870,python,python,PyObject_IsInstance
40916027.0,209177,python,python,_PyType_LookupStackRefAndVersion
40680203.0,209227,python,python,dictiter_iternextitem
40424067.0,209177,python,python,tuple_dealloc
40151884.0,209059,python,python,dictiter_iternextitem
39928573.0,209101,python,python,dictiter_iternextitem
39432400.0,209227,python,python,PyObject_IsInstance
39404191.0,209101,python,python,PyObject_GC_UnTrack
38441207.0,208937,python,python,dictiter_iternextitem
38203117.0,208870,python,python,tuple_dealloc
38164593.0,208937,python,python,PyObject_IsInstance
37974240.0,208870,python,python,_PyType_LookupStackRefAndVersion
37940229.0,209227,python,python,_PyType_LookupStackRefAndVersion
37760236.0,209227,python,python,tuple_dealloc
37699952.0,209101,python,python,_PyFrame_ClearExceptCode
36952288.0,209177,python,python,PyObject_IsInstance
36212242.0,209059,python,python,_PyType_LookupStackRefAndVersion
35970189.0,208870,python,python,_PyFrame_ClearExceptCode
35712700.0,209059,python,python,PyObject_IsInstance
35473699.0,208980,python,python,_PyFrame_ClearExceptCode
34977414.0,208937,python,python,tuple_dealloc
34963208.0,209227,python,python,_PyFrame_ClearExceptCode
34704111.0,209101,python,python,_PyType_LookupStackRefAndVersion
34225607.0,209101,python,python,PyObject_IsInstance
33935881.0,208980,python,python,tuple_dealloc
32238856.0,208870,python,python,PyObject_GC_UnTrack
31509767.0,208870,python,python,PyObject_GetOptionalAttr
31506855.0,209177,python,python,_PyFrame_ClearExceptCode
31240177.0,209101,python,python,PyCMethod_New
31027357.0,209177,python,python,PyObject_GC_UnTrack
30960996.0,209059,python,python,tuple_dealloc
30743660.0,208980,python,python,PyObject_GC_UnTrack
30500973.0,209059,python,python,PyObject_GetOptionalAttr
30271135.0,209059,python,python,PyObject_GC_UnTrack
30257213.0,208980,python,python,PyObject_GetOptionalAttr
29749004.0,208980,python,python,PyObject_IsInstance
29528051.0,209101,python,python,PyObject_GetOptionalAttr
29258275.0,209059,python,python,PyCMethod_New
28987977.0,208937,python,python,PyObject_GC_UnTrack
28522768.0,209227,python,python,object_isinstance
28517551.0,208870,python,python,PyCMethod_New
28510814.0,209227,python,python,PyObject_GC_UnTrack
28298790.0,209177,python,python,object_isinstance
28269079.0,209177,python,python,PyObject_GetOptionalAttr
28019033.0,208980,python,python,tuple_alloc
27786508.0,209101,python,python,object_isinstance
27773667.0,209101,python,python,tuple_dealloc
27273642.0,209227,python,python,PyCMethod_New
27020496.0,208980,python,python,PyCMethod_New
26814913.0,209059,python,python,_PyEval_FrameClearAndPop
26548746.0,209059,python,python,object_isinstance
26520693.0,209177,python,python,PyCMethod_New
26293822.0,208870,python,python,tuple_alloc
26048304.0,208937,python,python,PyObject_GetOptionalAttr
25528880.0,208937,python,python,object_isinstance
25499771.0,208980,python,python,_PyEval_FrameClearAndPop
25301864.0,208870,python,python,_PyTuple_FromStackRefStealOnSuccess
25300077.0,208980,python,python,object_isinstance
25280507.0,209227,python,python,PyObject_GetOptionalAttr
25059876.0,208937,python,python,PyCMethod_New
24785784.0,209177,python,python,tuple_alloc
24784389.0,208937,python,python,_PyEval_FrameClearAndPop
24544536.0,209227,python,python,_PyEval_FrameClearAndPop
24509542.0,208937,python,python,_PyTuple_FromStackRefStealOnSuccess
24225668.0,209177,python,python,initialize_locals
24063509.0,209177,python,python,_PyEval_FrameClearAndPop
23577497.0,208870,python,python,_PyJIT_Entry
23575375.0,208870,python,python,_PyEval_FrameClearAndPop
23560692.0,209227,python,python,_PyTuple_FromStackRefStealOnSuccess
23542223.0,209227,python,python,tuple_alloc
23294959.0,208870,python,python,object_isinstance
22802640.0,209227,python,python,unicodekeys_lookup_unicode
22331882.0,208937,python,python,_PyJIT_Entry
22077305.0,209101,python,python,tuple_alloc
22034143.0,209059,python,python,tuple_alloc
21561409.0,209101,python,python,_PyEval_FrameClearAndPop
21351542.0,208870,python,python,initialize_locals
21323806.0,209227,python,python,_Py_NewReference
21322165.0,209101,python,python,_PyJIT_Entry
21100997.0,209177,python,python,_PyJIT_Entry
21094241.0,209059,python,python,_PyTuple_FromStackRefStealOnSuccess
21057051.0,208937,python,python,unicodekeys_lookup_unicode
20841144.0,208980,python,python,_PyTuple_FromStackRefStealOnSuccess
20835951.0,208870,python,python,_Py_dict_lookup
20591389.0,209227,python,python,_PyObject_LookupSpecial
20576365.0,209059,python,python,initialize_locals
20561292.0,209177,python,python,_PyTuple_FromStackRefStealOnSuccess
20508467.0,209177,python,python,_Py_dict_lookup
20340313.0,208937,python,python,_Py_dict_lookup
20328345.0,209227,python,python,_PyJIT_Entry
20079311.0,208870,python,python,unicodekeys_lookup_unicode
20056609.0,208980,python,python,_PyJIT_Entry
19832777.0,209101,python,python,_PyTuple_FromStackRefStealOnSuccess
19824930.0,209177,python,python,unicodekeys_lookup_unicode
19558786.0,208937,python,python,initialize_locals
19353195.0,208980,python,python,getset_get
19348632.0,208937,python,python,tuple_alloc
19104420.0,208870,python,python,meth_dealloc
19081571.0,208870,python,python,_PyObject_RealIsInstance
