self,pid,command,shared_obj,symbol
155635549.0,896943,python,python,_PyFrame_ClearExceptCode
153614202.0,896963,python,python,_PyFrame_ClearExceptCode
149111103.0,897187,python,python,_PyFrame_ClearExceptCode
146994210.0,897059,python,python,_PyFrame_ClearExceptCode
146332894.0,897122,python,python,_PyFrame_ClearExceptCode
145147068.0,897091,python,python,_PyFrame_ClearExceptCode
140926202.0,896994,python,python,_PyFrame_ClearExceptCode
125595012.0,896943,python,python,_PyEval_FrameClearAndPop
119570388.0,897091,python,python,_PyEval_FrameClearAndPop
119530677.0,897187,python,python,_PyEval_FrameClearAndPop
118958188.0,896994,python,python,_PyEval_FrameClearAndPop
114383506.0,897059,python,python,_PyEval_FrameClearAndPop
111093552.0,896963,python,python,_PyEval_FrameClearAndPop
110389422.0,897122,python,python,_PyEval_FrameClearAndPop
94102214.0,896943,python,python,_PyEval_EvalFrameDefault
67325245.0,897091,python,python,_PyEval_EvalFrameDefault
63951626.0,897122,python,python,_PyEval_EvalFrameDefault
62755354.0,896994,python,python,_PyEval_EvalFrameDefault
62446599.0,896963,python,python,_PyEval_EvalFrameDefault
59958482.0,897059,python,python,_PyEval_EvalFrameDefault
52091423.0,897059,python,python,_PyThreadState_PopFrame
49410012.0,897187,python,python,_PyThreadState_PopFrame
47675927.0,897122,python,python,_PyThreadState_PopFrame
46242698.0,896943,python,python,_PyObject_GetMethodStackRef
46175242.0,896943,python,python,_PyThreadState_PopFrame
46152047.0,896994,python,python,_PyThreadState_PopFrame
43671708.0,896963,python,python,_PyThreadState_PopFrame
41062292.0,897091,python,python,_PyThreadState_PopFrame
35254852.0,897091,python,python,_PyEval_EvalFrameDefault
34746289.0,896963,python,python,_PyEval_EvalFrameDefault
34735554.0,897059,python,python,_PyObject_GetMethodStackRef
33522108.0,896994,python,python,_PyEval_EvalFrameDefault
33258053.0,897059,python,python,_PyEval_EvalFrameDefault
32269690.0,896963,python,python,_PyObject_GetMethodStackRef
31989514.0,897187,python,python,_PyEval_EvalFrameDefault
31778082.0,897187,python,python,_PyObject_GetMethodStackRef
29807133.0,896994,python,python,_PyObject_GetMethodStackRef
29789067.0,897091,python,python,_PyObject_GetMethodStackRef
28718270.0,897122,python,python,_PyEval_EvalFrameDefault
27912753.0,896943,python,python,_PyTypeCache_Lookup
27816572.0,897122,python,python,_PyObject_GetMethodStackRef
23335127.0,896943,python,python,_PyCompactLong_Add
23090645.0,897091,python,python,_PyCompactLong_Add
23020196.0,896943,python,python,unicodekeys_lookup_unicode
22846848.0,896994,python,python,unicodekeys_lookup_unicode
22844107.0,896994,python,python,_PyTypeCache_Lookup
21845645.0,897187,python,python,_PyTypeCache_Lookup
21841887.0,896963,python,python,_PyCompactLong_Add
20849553.0,896994,python,python,_PyCompactLong_Add
20825919.0,897091,python,python,_PyTypeCache_Lookup
20364967.0,897059,python,python,_PyTypeCache_Lookup
19534449.0,897059,python,python,_PyCompactLong_Add
19366659.0,896943,python,python,long_dealloc
19080174.0,897122,python,python,_PyTypeCache_Lookup
18870733.0,897187,python,python,_PyCompactLong_Add
18572732.0,896963,python,python,_PyTypeCache_Lookup
18095800.0,897059,python,python,long_dealloc
17621294.0,897091,python,python,long_dealloc
17106000.0,897122,python,python,_PyCompactLong_Add
16623584.0,896943,python,python,_Py_LoadAttr_StackRefSteal
16139929.0,897187,python,python,long_dealloc
16131808.0,896963,python,python,long_dealloc
15400321.0,897122,python,python,_PyFrame_ClearExceptCode
15396108.0,897122,python,python,long_dealloc
15148787.0,896994,python,python,_Py_LoadAttr_StackRefSteal
14903080.0,897091,python,python,_PyFrame_ClearExceptCode
14687002.0,896963,python,python,_PyFrame_ClearExceptCode
14382772.0,897091,python,python,_Py_LoadAttr_StackRefSteal
13411494.0,897059,python,python,_PyFrame_ClearExceptCode
13408775.0,897091,python,python,unicodekeys_lookup_unicode
13164136.0,896943,python,python,_PyObject_TryGetInstanceAttribute
12904511.0,897122,python,python,_PyObject_TryGetInstanceAttribute
12882263.0,896994,python,python,_PyFrame_ClearExceptCode
12691736.0,897187,python,python,_PyType_LookupStackRefAndVersion
12658892.0,896963,python,python,_PyType_LookupStackRefAndVersion
12394099.0,897122,python,python,_Py_LoadAttr_StackRefSteal
11919906.0,897122,python,python,_PyEval_FrameClearAndPop
