self,pid,command,shared_obj,symbol
1261180722.0,886541,python,python,_PyEval_EvalFrameDefault
674691035.0,887632,python,python,_PyEval_EvalFrameDefault
661782417.0,888633,python,python,_PyEval_EvalFrameDefault
660425740.0,888820,python,python,_PyEval_EvalFrameDefault
656524804.0,888443,python,python,_PyEval_EvalFrameDefault
653876021.0,888726,python,python,_PyEval_EvalFrameDefault
622013064.0,887632,python,python,_PyEval_EvalFrameDefault
610049811.0,888633,python,python,_PyEval_EvalFrameDefault
595887350.0,888820,python,python,_PyEval_EvalFrameDefault
590953778.0,888877,python,python,_PyEval_EvalFrameDefault
590859016.0,888726,python,python,_PyEval_EvalFrameDefault
579629440.0,888443,python,python,_PyEval_EvalFrameDefault
333931159.0,886541,python,python,gc_collect_main
225772837.0,886541,python,python,_PyObject_Malloc
217588189.0,888726,python,python,gc_collect_main
209117216.0,887632,python,python,gc_collect_main
193991693.0,888443,python,python,gc_collect_main
187028716.0,888820,python,python,gc_collect_main
186517047.0,886541,python,python,_PyTypeCache_Lookup
184778255.0,888633,python,python,gc_collect_main
154302387.0,886541,python,python,unicodekeys_lookup_unicode
144712626.0,886541,python,python,_Py_dict_lookup
142916921.0,887632,python,python,gc_collect_main
140981646.0,887632,python,python,_PyObject_Malloc
140896002.0,888726,python,python,_PyObject_Malloc
140754008.0,886541,python,python,visit_reachable
139479440.0,888443,python,python,_PyObject_Malloc
135724799.0,888820,python,python,_PyObject_Malloc
134536686.0,888633,python,python,_PyObject_Malloc
129563967.0,888726,python,python,gc_collect_main
127532722.0,886541,python,python,visit_decref
122591259.0,886541,python,python,_PyObject_Free
121583429.0,886541,python,python,initialize_locals
120357475.0,886541,python,python,_PyObject_GenericGetAttrWithDict
115686689.0,888443,python,python,gc_collect_main
114897937.0,886541,python,python,_PyFrame_ClearExceptCode
114210102.0,888633,python,python,gc_collect_main
112721333.0,888877,python,python,gc_collect_main
107736623.0,888726,python,python,_PyTypeCache_Lookup
106898251.0,888633,python,python,_PyTypeCache_Lookup
106692637.0,888820,python,python,_PyTypeCache_Lookup
106488982.0,888820,python,python,gc_collect_main
99728322.0,887632,python,python,_PyTypeCache_Lookup
96042263.0,888443,python,python,_PyTypeCache_Lookup
92078197.0,888820,python,python,unicodekeys_lookup_unicode
90351944.0,888443,python,python,unicodekeys_lookup_unicode
89791102.0,888726,python,python,unicodekeys_lookup_unicode
89084734.0,887632,python,python,unicodekeys_lookup_unicode
85450048.0,888726,python,python,unicodekeys_lookup_unicode
85134578.0,888633,python,python,_PyObject_Malloc
85132505.0,887632,python,python,unicodekeys_lookup_unicode
84651467.0,888633,python,python,unicodekeys_lookup_unicode
83405816.0,888726,python,python,visit_reachable
83118510.0,888877,python,python,_PyObject_Malloc
82361017.0,887632,python,python,_PyObject_Malloc
80944934.0,888726,python,python,_Py_dict_lookup
80156150.0,888443,python,python,_PyTypeCache_Lookup
80150662.0,888877,python,python,_PyTypeCache_Lookup
80130397.0,887632,python,python,_Py_dict_lookup
79391498.0,888820,python,python,_Py_dict_lookup
79314851.0,888443,python,python,_PyObject_Malloc
78434755.0,888726,python,python,visit_decref
78327330.0,888820,python,python,unicodekeys_lookup_unicode
77903027.0,887632,python,python,_PyTypeCache_Lookup
77896676.0,888726,python,python,_PyObject_Malloc
77676338.0,886541,python,python,_Py_Dealloc
77673807.0,888726,python,python,_PyTypeCache_Lookup
77139520.0,888633,python,python,unicodekeys_lookup_unicode
76965921.0,887632,python,python,visit_decref
76957182.0,888633,python,python,_PyObject_Free
76460003.0,888726,python,python,_PyObject_Free
76418643.0,888820,python,python,_PyObject_Malloc
76168704.0,887632,python,python,_PyObject_Free
75311557.0,888443,python,python,unicodekeys_lookup_unicode
74705309.0,888443,python,python,_Py_dict_lookup
74674007.0,888820,python,python,_PyObject_GenericGetAttrWithDict
74671527.0,888820,python,python,_PyObject_Free
74434865.0,888820,python,python,_PyTypeCache_Lookup
73883667.0,888877,python,python,unicodekeys_lookup_unicode
73454223.0,886541,python,python,_PyType_LookupStackRefAndVersion
73246767.0,888443,python,python,visit_decref
72260286.0,888820,python,python,visit_decref
71973142.0,888633,python,python,_PyTypeCache_Lookup
69736799.0,888443,python,python,_PyObject_GenericGetAttrWithDict
69494776.0,888726,python,python,_PyObject_GenericGetAttrWithDict
69227063.0,888633,python,python,visit_reachable
68950867.0,888633,python,python,_Py_dict_lookup
68754243.0,887632,python,python,visit_reachable
68278252.0,888820,python,python,visit_reachable
68023530.0,888443,python,python,visit_reachable
67997596.0,888633,python,python,visit_decref
67258742.0,886541,python,python,_PyPegen_expect_token
66439128.0,888726,python,python,_PyFrame_ClearExceptCode
65984464.0,887632,python,python,visit_reachable
65518266.0,887632,python,python,_PyObject_GenericGetAttrWithDict
65310192.0,888726,python,python,initialize_locals
64948019.0,888633,python,python,_Py_dict_lookup
64527585.0,888633,python,python,_PyObject_GenericGetAttrWithDict
64255842.0,888443,python,python,_PyObject_Free
64003899.0,887632,python,python,_PyFrame_ClearExceptCode
64002047.0,888726,python,python,_Py_dict_lookup
63530616.0,888443,python,python,_PyFrame_ClearExceptCode
63479721.0,888820,python,python,initialize_locals
