self,pid,command,shared_obj,symbol
300547216.0,930477,python,python,_PyEval_EvalFrameDefault
284590424.0,929878,python,python,_PyEval_EvalFrameDefault
281249769.0,931297,python,python,_PyEval_EvalFrameDefault
280844052.0,930250,python,python,_PyEval_EvalFrameDefault
280233714.0,930853,python,python,_PyEval_EvalFrameDefault
276691868.0,929679,python,python,_PyEval_EvalFrameDefault
67535794.0,929878,python,python,_PyEval_EvalFrameDefault
66277010.0,931297,python,python,_PyEval_EvalFrameDefault
64321609.0,929679,python,python,_PyEval_EvalFrameDefault
63246633.0,930853,python,python,_PyEval_EvalFrameDefault
63100797.0,930477,python,python,_PyEval_EvalFrameDefault
60483841.0,930250,python,python,_PyEval_EvalFrameDefault
49682479.0,930477,python,python,_PyFrame_ClearExceptCode
48888498.0,930853,python,python,_PyFrame_ClearExceptCode
46134514.0,930477,python,python,_PyObject_Malloc
45902927.0,930477,python,python,initialize_locals
45411397.0,929679,python,python,initialize_locals
44671131.0,930853,python,python,initialize_locals
44396770.0,931297,python,python,_PyTypeCache_Lookup
43926144.0,930250,python,python,_PyFrame_ClearExceptCode
43887637.0,929878,python,python,initialize_locals
43878941.0,929878,python,python,_PyFrame_ClearExceptCode
42923022.0,931297,python,python,_PyObject_Malloc
42783923.0,930853,python,python,_PyObject_Malloc
42416784.0,931297,python,python,_PyFrame_ClearExceptCode
42141703.0,929878,python,python,_PyTypeCache_Lookup
41697342.0,930250,python,python,_PyObject_Malloc
41667609.0,929679,python,python,_PyFrame_ClearExceptCode
41135539.0,930250,python,python,_PyTypeCache_Lookup
40950063.0,929679,python,python,_PyObject_Malloc
40683381.0,929878,python,python,_PyObject_Malloc
39670471.0,930250,python,python,_PyEval_FrameClearAndPop
39422080.0,929679,python,python,_PyTypeCache_Lookup
38641623.0,931297,python,python,initialize_locals
38451864.0,930477,python,python,_PyTypeCache_Lookup
37723690.0,930250,python,python,initialize_locals
37475682.0,929679,python,python,_PyEval_FrameClearAndPop
35740768.0,930853,python,python,_PyTypeCache_Lookup
35228259.0,929878,python,python,_Py_dict_lookup
32464230.0,930477,python,python,_PyObject_Free
32256624.0,930853,python,python,_PyEval_FrameClearAndPop
32240811.0,929878,python,python,_PyObject_Free
32217105.0,930853,python,python,_PyObject_Free
31713661.0,930477,python,python,_PyEval_FrameClearAndPop
31291141.0,930250,python,python,_PyObject_Free
31016267.0,930477,python,python,_Py_dict_lookup
30328619.0,931297,python,python,_Py_dict_lookup
30280313.0,929679,python,python,_Py_dict_lookup
29789092.0,929878,python,python,_PyEval_FrameClearAndPop
29770773.0,930853,python,python,unicodekeys_lookup_unicode
28743953.0,931297,python,python,_PyObject_Free
28597815.0,929679,python,python,unicodekeys_lookup_unicode
28494342.0,931297,python,python,_PyEval_FrameClearAndPop
28222846.0,930250,python,python,_Py_dict_lookup
28035578.0,930853,python,python,_Py_dict_lookup
28021127.0,929878,python,python,unicodekeys_lookup_unicode
28019622.0,931297,python,python,unicodekeys_lookup_unicode
27295844.0,929878,python,python,_PyEvalFramePushAndInit
27263953.0,930853,python,python,_PyEvalFramePushAndInit
26545016.0,929679,python,python,_PyObject_Free
26506691.0,930250,python,python,unicodekeys_lookup_unicode
26265326.0,929679,python,python,_PyEvalFramePushAndInit
25563602.0,930250,python,python,_PyEvalFramePushAndInit
25538144.0,930477,python,python,gc_collect_main
25507536.0,929878,python,python,_PyJIT_Entry
24316562.0,930477,python,python,unicodekeys_lookup_unicode
24314310.0,930853,python,python,gc_collect_main
23569828.0,931297,python,python,gc_collect_main
23540254.0,929679,python,python,_PyJIT_Entry
23306597.0,931297,python,python,_Py_Dealloc
23045931.0,931297,python,python,_PyEvalFramePushAndInit
22834085.0,930250,python,python,gc_collect_main
22588704.0,930250,python,python,_PyObject_GenericGetAttrWithDict
22574858.0,930853,python,python,_Py_Dealloc
22327825.0,930477,python,python,_PyJIT_Entry
22320130.0,930250,python,python,_Py_Dealloc
21589257.0,929679,python,python,gc_collect_main
20847960.0,929679,python,python,_Py_Dealloc
20601041.0,931297,python,python,PyObject_RichCompare
20366625.0,930477,python,python,_PyEvalFramePushAndInit
19834559.0,930477,python,python,_PyObject_GenericGetAttrWithDict
19615203.0,930477,python,python,_Py_Dealloc
19601801.0,929878,python,python,gc_collect_main
19354544.0,930853,python,python,_PyObject_GenericGetAttrWithDict
19343546.0,929878,python,python,_Py_Dealloc
19340022.0,929679,python,python,_PyObject_GenericGetAttrWithDict
19079751.0,930853,python,python,_PyCallMethodDescriptorFast_StackRef
18611115.0,931297,python,python,_PyJIT_Entry
18361202.0,930853,python,python,_PyJIT_Entry
18358335.0,931297,python,python,_PyObject_GenericGetAttrWithDict
16896694.0,929878,python,python,dict_get
16872892.0,929679,python,python,PyObject_RichCompare
16858241.0,929878,python,python,PyObject_RichCompare
16853598.0,929878,python,python,PyType_IsSubtype
16629134.0,930477,python,python,PyType_IsSubtype
16611168.0,931297,python,python,_PyCallMethodDescriptorFast_StackRef
16609342.0,929878,python,python,_PyCallMethodDescriptorFast_StackRef
16381748.0,930853,python,python,PyObject_RichCompare
16366790.0,930250,python,python,_PyThreadState_PopFrame
16365691.0,930477,python,python,dict_get
16127276.0,930853,python,python,PyType_IsSubtype
16126861.0,930250,python,python,_PyCallMethodDescriptorFast_StackRef
16122175.0,929679,python,python,_PyType_LookupStackRefAndVersion
15923110.0,930853,python,python,_PyThreadState_PopFrame
15552949.0,929679,python,python,_PyCallMethodDescriptorFast_StackRef
15384559.0,931297,python,python,_PyThreadState_PopFrame
15383470.0,929878,python,python,_PyCompactLong_Add
14931281.0,930477,python,python,_PyCallMethodDescriptorFast_StackRef
14890558.0,930477,python,python,PyObject_RichCompare
14838843.0,931297,python,python,_PyCompactLong_Add
14642432.0,930250,python,python,_PyJIT_Entry
14641520.0,930250,python,python,_PyType_LookupStackRefAndVersion
14149198.0,930477,python,python,_PyType_LookupStackRefAndVersion
14144013.0,930853,python,python,dict_get
14143242.0,930853,python,python,_PyType_LookupStackRefAndVersion
14137333.0,929679,python,python,PyType_IsSubtype
14135211.0,931297,python,python,_PyType_LookupStackRefAndVersion
13902617.0,929878,python,python,_PyThreadState_PopFrame
